file,text_bm,text_nn,start,end,duration,date,proceedingsfile
Stortinget-20211026-095516_511500_538800,presidenten vil derfor i medhold av forretningsorden paragraf syttini foreslå at stortinget fraviker bestemmelsen i paragraf førtitre tredje ledd om at finanskomiteen seinest tjuende november skal avgi innstilling om nasjonalbudsjettet og statsbudsjettet det medfører at finansinnstillinga avgis tjuesjette november og at finansdebatten holdes andre desember som konsekvens av det her vil det ikke være mulig for stortinget å behandle fagkomiteenes budsjettinnstillinga innen femtende desember,presidenten vil derfor i medhald av forretningsorden paragraf syttini foreslå at stortinget fråvike bestemmelsen i paragraf førtitre tredjeled om at finanskomiteen seinast tjuende november skal avgje innstilling om nasjonalbudsjettet og statsbudsjettet det medfører at finansinnstillinga avgift tjuesjette november og at finansdebatten holdast andre desember som konsekvens av det her vil det ikkje vere mulig for stortinget å behandle fagkomiteens budsjettinnstillingar innan femtende desember,511.5,538.8,27.299999999999955,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_538800_566400,presidenten vil derfor foreslå at stortinget fraviker bestemmelsen i forretningsorden paragraf førtitre sjette ledd om at fagkomiteenes budsjettinnstillinga skal være ferdig behandla seinest femtende desember ber noen om ordet til det her det gjør ikke noen presidenten har altså foreslått at forretningsorden paragraf førtitre tredje års setteledd fravikes og det anses som vedtatt tidsplan på avgivelse og behandling av budsjettinnstillingen viort tid bli kunngjort,presidenten vil derfor foreslå at stortinget fråvik bestemmelsene i forretningsorden paragraf førtitre sjette led om at fagkomiteens budsjettinnstillingar skal vere ferdigbehandla seinast femtende desember ber nokon om ordet til det her det gjer ikkje nok presidenten har altså foreslått at foretningsorden paragraf førtitre tredje år setteleg fravikes og det anses som vedtatt tidsplan på avgjerelse og behandlinga av budsjettinnstillingane vort tid bli kunngjort,538.8,566.4,27.600000000000023,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_566400_595200,til behandling foreligger de saker som er oppført på dagsorden nummer åtte presidenten har grunn til å tru at dagens møte blir kort og ber derfor representantene om å bli sittende etter dagens kart er ferdigbehandla sak en valg og suppleringsvalg av medlemmer og varamedlemmer til valgkomiteen det skal først velges nye medlemmer av valgkomiteen og presidenten har på forhånd fått innmeldt følgende forslag fra partigruppene odd harald haveland og cecilie myrseth er foreslått som nye medlemmer av valgkomiteen i stedet for jonas gahr støre og hadia tajik som har trådt inn i regjeringa,til behandling foreligge dei saker som er oppført på dagsorden nummer åtte presidenten har grunn til å tru at dagens møte blir kort og ber derfor representantane om å bli sine til dagens kart er ferdigbehandla sak ein vald og suppleringsval av medlemmar av varamedlemar til valkomiteen det skal først veljast nye medlemmer av valkomiteen og presidenten har på forun fått innmeldt følgende forslag frå partigruppene og då harald hovland og cecilie myrseth foreslått som nye medlemmar av valkomiteen i stadet for jonas gahr støre hadde eit tadic som er trått inn i regjeringa,566.4,595.2,28.800000000000068,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_595200_623400,siv mossleth åslaug semjacobsen er foreslått som nye medlem av valgkomiteen i stedet for trygve slagsvold vedum og kjersti toppe som har trådt inn i regjeringa guri melby er foreslått som nytt medlem av valgkomiteen i stedet for sofie høgestøl som ikke lenger møter som representant olaug vervik bollestad er foreslått som nytt medlem av valgkomiteen i stedet for kjell ingolf ropstad foreligger det flere forslag flere forslag foreligger ikke og presidenten foreslår at det voteres på vanlig møte dem som stemmer imot bes reise seg,siv mossleth og slu semi jacobsen har foreslått som nye medlemmer av valkomiteen i staden for trygve slagsvold vedum og kjersti toppe som har trått inn i regjeringa guri melby har føreslått som nytt medlem av valkomiteen i stedet for sofie høgestøl som ikkje lenge møta som representant olaug vervik bollestad har føreslått som nytt medlem av valkomiteen i stadet for kjell ingolf ropstad foreligg det fleire forslag fleire forslag foreligg ikkje presidenten foreslår at det voterast på vanleg møte dei som stemmer imot bes reise,595.2,623.4,28.199999999999932,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_623400_647200,ingen har reist sa og odd harald hovland cecilie myrseth siv mossleth åslaug semjacobsen guri melby og olaug vervik bollestad er enstemmig valgt som nye medlemmer av valgkomiteen de sa så velges nye varamedlemmer til valgkomiteen og presidenten har på forhånd fått innmeldt følgende forslag fra partigruppene lubna boby jafri og frode jacobsen er foreslått som nye varamedlemmer til valgkomiteen i stede for odd harald haveland og cecilie myrseth som har blitt faste medlem av komiteen,ingen har retta og odd harald hovland cecilie myrseth siv mossleth og slu seme jacobsen guri melby og olau vervik pollestad er ensamma voss som ny medlemar av valkomiteen det sa så så velges i er varamedlemmer til valgkomiteen og presidenten har på forenden fått innmeldt følgjande forslag frå partigruppene lubna bobe i afri og frode jacobsen har foreslått som nye varamedlemmer av valkomiteen sefor odd harald hovland og cecilie myrseth som har blitt fastemedlemr av komiteen,623.4,647.2,23.800000000000068,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_647200_673200,groanita mykjøland per martin sandtrøen og ivar p brestmak mo er foreslått som nye med nye varamedlemmer til valgkomiteen i stede for emilie mehl som har trådt inn i regjeringa og i stedet for siv mossleth åslaug semjacobsen som har blitt faste medlem av komiteen sveinung rotevatn abid raja er foreslått som nye varamedlemmer til valgkomiteen i stede for anne breivik og solvie ysis som ikke lenger møter som representanter dag inge ulstein jeg foreslås som nytt var med dem til valg,gro anette mycheland per martin sandtrøen og ivarp brestmak mo er foreslått som nye med nye varemedlemmer til valkomiteen i stede for emilie mehl som har trått inn i regjeringa og i stedet for siv mossleth oslo simojacobsen som har blitt første medlemar av komiteen svennung rotevatnear bedragarar foreslåt som nye varamedlemmer av valkomiteen i stader for arne breivik og solveig sysys som ikkje lenger møterom representantar dag inge ulstein er g føreslått som nytt varamedlem til val,647.2,673.2,26.0,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_673200_703100,nes som ikke lenger møter som representant foreligger det flere forslag flere forslag foreligger ikke og presidenten foreslår at det voteres på vanlig måte dem samme imot best reise det har ingen gjort og da kan vi si at lubna boby a fri frod jacobsen gro anita mykjaland per martin sandtrøen ivar p brestmakmo svinnung rotevatn abyrajaavdag inge ulstein er enstemmig valgt som nye medlem av av valgkomiteen sak to er referat referatet er tilgjengelig i papir og på salappen presidenten refererer bare sakens nummer og forslag til vedtak,gnes som ikkje lenger er møter som representant forelgg det fleire forslag fleire forslag foreligg ikkje og presidenten foreslår at det voterast på vanleg måte dei samme imot besreise det har ingen gjort og da kan vi si at lubna på beef frode jacobsen gro anita mikjelland per martin sandsrum verpro svin og grudevatnet dag inger ulstein er einsame va som nye medlemar av aukomiteen sak to er referat referatet er tilgjengeleg i papir og på salappen presidenten refererer bare sakas nummer og forslag til vedtak,673.2,703.1,29.899999999999977,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_703100_732900,trettifem og trettiseks foreslås behandla etter forretningsorden paragraf trettini annetlidd bokstav c altså legges ut til gjennomsyn for representantene i minst en dag og deretter føres opp på dagsorden trettisju foreslås sendt arbeids og sosialkomiteen trettiåtte foreslås sendt kommunal og forvaltningskomiteen trettini kapittel to tre fire og ni foreslås sendt kontroll og konstitusjonskomiteen utkast til innstilling vedrørende kapittel ni forelegges utenriks og forsvarskomiteen til uttalelse før innstilling,trettifem og trettiseks foreslås behandla et der forretningside paragraf trettini atle bokstav c altså leggast ut til gjennomsyn for representantane i minst ein dag og deretter føres opp på dagsorden trettisju foreslåast sengt arbeids og sosialkomiteen trettiåtte foreslås sendt kommunal og forvaltningskomiteen trettini kapittel to tre fire og ni foreslåast sendt kontroll og konstitusjonskomiteen utkast til innstilling vedrørande kapitel ni føreleggast utenriks og forsvarskomiteen til uttalelse for innstilling,703.1,732.9,29.799999999999955,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_732900_742500,avvis det anses vedtatt dagens kart er dermed ferdigbehandla ber noen ord om ordet før møtet heves det gjør ingentet er heva,avvis det anses vedtatt dagens kart er dermed ferdigbehandla bernan ord om more for møtet heves det er hjuringentet er heva,732.9,742.5,9.600000000000023,2021-10-26,2021-10-26_proceedings.txt
Stortinget-20211026-095516_751100_761100,være timarkdet må være der qadeer fargefest president,ta de var eide leiebøher er åteken,751.1,761.1,10.0,2021-10-26,2021-10-26_proceedings.txt
